# sf,power,energy,firstSentPacket,packetColid,packetTotalLost
8,20,68.8879,3690,2255,0
8,20,68.8915,3691,2256,0
9,20,68.8951,3692,2257,0
7,20,68.9015,3693,2257,0
8,20,68.9035,3694,2258,0
9,20,68.9071,3695,2259,0
7,20,68.9135,3696,2259,0
8,20,68.9155,3696,2260,0
9,20,68.9190,3697,2261,0
11,20,68.9255,3698,2261,0
11,20,68.9484,3698,2261,0
8,20,68.9713,3699,2261,0
8,20,68.9748,3700,2262,0
9,20,68.9784,3701,2263,0
11,20,68.9849,3701,2263,0
11,20,69.0078,3701,2263,0
9,20,69.0306,3701,2263,0
8,20,69.0371,3701,2263,0
8,20,69.0407,3702,2264,0
9,20,69.0442,3702,2265,0
7,20,69.0507,3703,2265,0
8,20,69.0526,3704,2266,0
9,20,69.0562,3705,2267,0
10,20,69.0626,3705,2267,0
10,20,69.0755,3706,2267,0
12,20,69.0884,3706,2267,0
10,20,69.1342,3706,2267,0
10,20,69.1470,3707,2267,0
11,20,69.1599,3708,2267,0
11,20,69.1828,3708,2267,0
10,20,69.2057,3709,2267,0
9,20,69.2186,3709,2267,0
12,20,69.2250,3709,2267,0
11,20,69.2708,3710,2267,0
7,20,69.2937,3710,2267,0
8,20,69.2957,3711,2268,0
9,20,69.2993,3711,2269,0
8,20,69.3057,3712,2269,0
8,20,69.3093,3712,2270,0
9,20,69.3128,3712,2271,0
11,20,69.3193,3713,2271,0
12,20,69.3422,3714,2271,0
12,20,69.3880,3715,2271,0
9,20,69.4338,3715,2271,0
8,20,69.4402,3715,2271,0
8,20,69.4438,3716,2272,0
9,20,69.4473,3716,2273,0
11,20,69.4538,3716,2273,0
8,20,69.4767,3717,2273,0
8,20,69.4802,3718,2274,0
9,20,69.4838,3719,2275,0
7,20,69.4903,3719,2275,0
8,20,69.4922,3719,2276,0
9,20,69.4958,3719,2277,0
12,20,69.5022,3720,2277,0
8,20,69.5480,3721,2277,0
8,20,69.5516,3721,2278,0
9,20,69.5552,3722,2279,0
8,20,69.5616,3722,2279,0
8,20,69.5652,3722,2280,0
9,20,69.5688,3723,2281,0
12,20,69.5752,3724,2281,0
10,20,69.6210,3725,2281,0
12,20,69.6339,3726,2281,0
10,20,69.6797,3726,2281,0
10,20,69.6925,3726,2281,0
9,20,69.7054,3727,2281,0
10,20,69.7118,3728,2281,0
11,20,69.7247,3728,2281,0
8,20,69.7476,3729,2281,0
8,20,69.7512,3730,2282,0
9,20,69.7547,3731,2283,0
11,20,69.7612,3732,2283,0
12,20,69.7841,3732,2283,0
9,20,69.8299,3732,2283,0
8,20,69.8363,3732,2283,0
8,20,69.8399,3732,2284,0
9,20,69.8435,3733,2285,0
12,20,69.8499,3734,2285,0
8,20,69.8957,3734,2285,0
8,20,69.8993,3734,2286,0
9,20,69.9028,3734,2287,0
10,20,69.9093,3734,2287,0
10,20,69.9221,3735,2287,0
7,20,69.9350,3736,2287,0
8,20,69.9370,3737,2288,0
9,20,69.9406,3738,2289,0
7,20,69.9470,3739,2289,0
8,20,69.9490,3740,2290,0
9,20,69.9525,3741,2291,0
12,20,69.9590,3742,2291,0
11,20,70.0048,3743,2291,0
12,20,70.0277,3744,2291,0
9,20,70.0734,3745,2291,0
8,20,70.0799,3746,2291,0
8,20,70.0835,3747,2292,0
9,20,70.0870,3748,2293,0
8,20,70.0935,3749,2293,0
8,20,70.0970,3749,2294,0
9,20,70.1006,3750,2295,0
8,20,70.1070,3750,2295,0
8,20,70.1106,3750,2296,0
9,20,70.1142,3751,2297,0
11,20,70.1206,3751,2297,0
12,20,70.1435,3752,2297,0
8,20,70.1893,3753,2297,0
8,20,70.1929,3754,2298,0
9,20,70.1965,3755,2299,0
8,20,70.2029,3756,2299,0
8,20,70.2065,3757,2300,0
9,20,70.2101,3758,2301,0
7,20,70.2165,3759,2301,0
8,20,70.2185,3759,2302,0
9,20,70.2220,3760,2303,0
9,20,70.2285,3761,2303,0
7,20,70.2349,3762,2303,0
8,20,70.2369,3762,2304,0
9,20,70.2404,3762,2305,0
8,20,70.2469,3763,2305,0
8,20,70.2504,3763,2306,0
9,20,70.2540,3764,2307,0
7,20,70.2605,3764,2307,0
8,20,70.2624,3765,2308,0
9,20,70.2660,3765,2309,0
9,20,70.2724,3766,2309,0
9,20,70.2789,3766,2309,0
7,20,70.2853,3767,2309,0
8,20,70.2873,3767,2310,0
9,20,70.2908,3768,2311,0
10,20,70.2973,3768,2311,0
11,20,70.3101,3769,2311,0
11,20,70.3330,3769,2311,0
12,20,70.3559,3770,2311,0
10,20,70.4017,3771,2311,0
9,20,70.4146,3771,2311,0
9,20,70.4210,3771,2311,0
11,20,70.4275,3772,2311,0
9,20,70.4504,3773,2311,0
7,20,70.4568,3774,2311,0
8,20,70.4588,3775,2312,0
9,20,70.4623,3776,2313,0
12,20,70.4688,3776,2313,0
10,20,70.5146,3777,2313,0
8,20,70.5274,3778,2313,0
8,20,70.5310,3779,2314,0
9,20,70.5346,3780,2315,0
10,20,70.5410,3781,2315,0
9,20,70.5539,3781,2315,0
8,20,70.5603,3782,2315,0
8,20,70.5639,3783,2316,0
9,20,70.5675,3783,2317,0
10,20,70.5739,3784,2317,0
9,20,70.5868,3784,2317,0
9,20,70.5932,3785,2317,0
11,20,70.5997,3786,2317,0
7,20,70.6226,3787,2317,0
8,20,70.6245,3788,2318,0
9,20,70.6281,3788,2319,0
9,20,70.6345,3788,2319,0
8,20,70.6410,3789,2319,0
8,20,70.6445,3790,2320,0
9,20,70.6481,3791,2321,0
10,20,70.6546,3791,2321,0
10,20,70.6674,3791,2321,0
11,20,70.6803,3791,2321,0
8,20,70.7032,3792,2321,0
8,20,70.7068,3793,2322,0
9,20,70.7103,3793,2323,0
12,20,70.7168,3794,2323,0
11,20,70.7626,3795,2323,0
12,20,70.7855,3795,2323,0
10,20,70.8313,3796,2323,0
8,20,70.8441,3797,2323,0
8,20,70.8477,3798,2324,0
9,20,70.8513,3799,2325,0
8,20,70.8577,3800,2325,0
8,20,70.8613,3800,2326,0
9,20,70.8649,3801,2327,0
7,20,70.8713,3802,2327,0
8,20,70.8733,3802,2328,0
9,20,70.8768,3802,2329,0
10,20,70.8833,3803,2329,0
10,20,70.8961,3804,2329,0
9,20,70.9090,3804,2329,0
9,20,70.9154,3805,2329,0
7,20,70.9219,3806,2329,0
8,20,70.9238,3806,2330,0
9,20,70.9274,3807,2331,0
9,20,70.9339,3807,2331,0
11,20,70.9403,3807,2331,0
12,20,70.9632,3808,2331,0
10,20,71.0090,3808,2331,0
10,20,71.0219,3808,2331,0
11,20,71.0347,3808,2331,0
12,20,71.0576,3809,2331,0
7,20,71.1034,3810,2331,0
8,20,71.1054,3810,2332,0
9,20,71.1090,3810,2333,0
12,20,71.1154,3811,2333,0
9,20,71.1612,3812,2333,0
11,20,71.1676,3812,2333,0
10,20,71.1905,3812,2333,0
10,20,71.2034,3812,2333,0
11,20,71.2163,3813,2333,0
12,20,71.2392,3813,2333,0
12,20,71.2850,3814,2333,0
11,20,71.3308,3815,2333,0
11,20,71.3537,3815,2333,0
9,20,71.3766,3816,2333,0
10,20,71.3830,3817,2333,0
11,20,71.3959,3817,2333,0
8,20,71.4188,3818,2333,0
8,20,71.4223,3818,2334,0
9,20,71.4259,3818,2335,0
8,20,71.4323,3818,2335,0
8,20,71.4359,3818,2336,0
9,20,71.4395,3818,2337,0
11,20,71.4459,3819,2337,0
12,20,71.4688,3819,2337,0
9,20,71.5146,3820,2337,0
8,20,71.5210,3821,2337,0
8,20,71.5246,3822,2338,0
9,20,71.5282,3823,2339,0
12,20,71.5346,3824,2339,0
11,20,71.5804,3825,2339,0
7,20,71.6033,3826,2339,0
8,20,71.6053,3827,2340,0
9,20,71.6089,3828,2341,0
11,20,71.6153,3829,2341,0
7,20,71.6382,3830,2341,0
8,20,71.6402,3830,2342,0
9,20,71.6437,3830,2343,0
10,20,71.6502,3831,2343,0
12,20,71.6630,3832,2343,0
8,20,71.7088,3832,2343,0
8,20,71.7124,3832,2344,0
9,20,71.7160,3833,2345,0
9,20,71.7224,3833,2345,0
10,20,71.7289,3834,2345,0
9,20,71.7417,3835,2345,0
12,20,71.7482,3835,2345,0
10,20,71.7940,3835,2345,0
7,20,71.8068,3835,2345,0
8,20,71.8088,3836,2346,0
9,20,71.8124,3837,2347,0
7,20,71.8188,3837,2347,0
8,20,71.8208,3838,2348,0
9,20,71.8243,3839,2349,0
11,20,71.8308,3840,2349,0
11,20,71.8537,3841,2349,0
10,20,71.8766,3841,2349,0
12,20,71.8894,3842,2349,0
12,20,71.9352,3843,2349,0
10,20,71.9810,3844,2349,0
10,20,71.9939,3845,2349,0
11,20,72.0068,3846,2349,0
9,20,72.0297,3847,2349,0
8,20,72.0361,3848,2349,0
8,20,72.0397,3849,2350,0
9,20,72.0433,3850,2351,0
12,20,72.0497,3851,2351,0
8,20,72.0955,3852,2351,0
8,20,72.0991,3853,2352,0
9,20,72.1026,3853,2353,0
12,20,72.1091,3854,2353,0
7,20,72.1549,3855,2353,0
8,20,72.1568,3855,2354,0
9,20,72.1604,3855,2355,0
9,20,72.1668,3855,2355,0
8,20,72.1733,3856,2355,0
8,20,72.1768,3857,2356,0
9,20,72.1804,3858,2357,0
11,20,72.1869,3859,2357,0
11,20,72.2098,3860,2357,0
12,20,72.2326,3860,2357,0
11,20,72.2784,3861,2357,0
12,20,72.3013,3862,2357,0
10,20,72.3471,3862,2357,0
10,20,72.3600,3862,2357,0
9,20,72.3729,3863,2357,0
7,20,72.3793,3864,2357,0
8,20,72.3813,3865,2358,0
9,20,72.3849,3866,2359,0
7,20,72.3913,3866,2359,0
8,20,72.3933,3867,2360,0
9,20,72.3968,3868,2361,0
12,20,72.4033,3869,2361,0
8,20,72.4491,3870,2361,0
8,20,72.4526,3871,2362,0
9,20,72.4562,3872,2363,0
12,20,72.4626,3872,2363,0
12,20,72.5084,3872,2363,0
11,20,72.5542,3872,2363,0
11,20,72.5771,3873,2363,0
12,20,72.6000,3874,2363,0
10,20,72.6458,3874,2363,0
12,20,72.6587,3875,2363,0
10,20,72.7045,3876,2363,0
10,20,72.7174,3877,2363,0
9,20,72.7302,3878,2363,0
11,20,72.7367,3878,2363,0
9,20,72.7596,3879,2363,0
12,20,72.7660,3880,2363,0
9,20,72.8118,3881,2363,0
9,20,72.8182,3882,2363,0
12,20,72.8247,3882,2363,0
8,20,72.8705,3883,2363,0
8,20,72.8740,3884,2364,0
9,20,72.8776,3885,2365,0
11,20,72.8840,3885,2365,0
10,20,72.9069,3885,2365,0
7,20,72.9198,3886,2365,0
8,20,72.9218,3887,2366,0
9,20,72.9254,3888,2367,0
8,20,72.9318,3889,2367,0
8,20,72.9354,3890,2368,0
9,20,72.9389,3890,2369,0
7,20,72.9454,3890,2369,0
8,20,72.9473,3891,2370,0
9,20,72.9509,3891,2371,0
9,20,72.9573,3892,2371,0
8,20,72.9638,3893,2371,0
8,20,72.9674,3893,2372,0
9,20,72.9709,3894,2373,0
7,20,72.9774,3894,2373,0
8,20,72.9793,3894,2374,0
9,20,72.9829,3895,2375,0
11,20,72.9893,3896,2375,0
11,20,73.0122,3897,2375,0
10,20,73.0351,3898,2375,0
10,20,73.0480,3899,2375,0
8,20,73.0609,3899,2375,0
8,20,73.0644,3900,2376,0
9,20,73.0680,3901,2377,0
11,20,73.0745,3902,2377,0
10,20,73.0974,3902,2377,0
10,20,73.1102,3903,2377,0
8,20,73.1231,3903,2377,0
8,20,73.1267,3904,2378,0
9,20,73.1302,3904,2379,0
11,20,73.1367,3905,2379,0
9,20,73.1596,3906,2379,0
7,20,73.1660,3907,2379,0
8,20,73.1680,3908,2380,0
9,20,73.1715,3908,2381,0
9,20,73.1780,3909,2381,0
10,20,73.1844,3909,2381,0
11,20,73.1973,3909,2381,0
8,20,73.2202,3910,2381,0
8,20,73.2238,3911,2382,0
9,20,73.2273,3911,2383,0
10,20,73.2338,3912,2383,0
7,20,73.2466,3913,2383,0
8,20,73.2486,3914,2384,0
9,20,73.2522,3914,2385,0
12,20,73.2586,3915,2385,0
9,20,73.3044,3915,2385,0
12,20,73.3108,3916,2385,0
9,20,73.3566,3917,2385,0
9,20,73.3631,3918,2385,0
12,20,73.3695,3919,2385,0
8,20,73.4153,3920,2385,0
8,20,73.4189,3921,2386,0
9,20,73.4225,3922,2387,0
10,20,73.4289,3923,2387,0
10,20,73.4418,3923,2387,0
12,20,73.4546,3923,2387,0
12,20,73.5004,3924,2387,0
9,20,73.5462,3924,2387,0
10,20,73.5527,3924,2387,0
9,20,73.5655,3924,2387,0
10,20,73.5720,3925,2387,0
7,20,73.5848,3926,2387,0
8,20,73.5868,3926,2388,0
9,20,73.5904,3927,2389,0
9,20,73.5968,3928,2389,0
12,20,73.6032,3929,2389,0
8,20,73.6490,3930,2389,0
8,20,73.6526,3931,2390,0
9,20,73.6562,3932,2391,0
11,20,73.6626,3933,2391,0
8,20,73.6855,3933,2391,0
8,20,73.6891,3933,2392,0
9,20,73.6927,3933,2393,0
7,20,73.6991,3934,2393,0
8,20,73.7011,3935,2394,0
9,20,73.7046,3936,2395,0
10,20,73.7111,3937,2395,0
9,20,73.7239,3938,2395,0
12,20,73.7304,3939,2395,0
9,20,73.7762,3940,2395,0
8,20,73.7826,3941,2395,0
8,20,73.7862,3942,2396,0
9,20,73.7898,3943,2397,0
7,20,73.7962,3944,2397,0
8,20,73.7982,3945,2398,0
9,20,73.8017,3946,2399,0
7,20,73.8082,3946,2399,0
8,20,73.8101,3947,2400,0
9,20,73.8137,3948,2401,0
11,20,73.8201,3949,2401,0
9,20,73.8430,3949,2401,0
9,20,73.8495,3949,2401,0
9,20,73.8559,3949,2401,0
10,20,73.8623,3949,2401,0
11,20,73.8752,3950,2401,0
8,20,73.8981,3951,2401,0
8,20,73.9017,3952,2402,0
9,20,73.9053,3953,2403,0
10,20,73.9117,3953,2403,0
10,20,73.9246,3954,2403,0
11,20,73.9374,3955,2403,0
11,20,73.9603,3956,2403,0
10,20,73.9832,3956,2403,0
7,20,73.9961,3957,2403,0
8,20,73.9981,3958,2404,0
9,20,74.0016,3958,2405,0
12,20,74.0081,3959,2405,0
10,20,74.0539,3960,2405,0
11,20,74.0667,3961,2405,0
10,20,74.0896,3961,2405,0
12,20,74.1025,3962,2405,0
7,20,74.1483,3963,2405,0
8,20,74.1503,3964,2406,0
9,20,74.1538,3965,2407,0
8,20,74.1603,3966,2407,0
8,20,74.1639,3967,2408,0
9,20,74.1674,3967,2409,0
9,20,74.1739,3967,2409,0
12,20,74.1803,3968,2409,0
10,20,74.2261,3969,2409,0
11,20,74.2390,3970,2409,0
11,20,74.2619,3970,2409,0
8,20,74.2848,3971,2409,0
8,20,74.2883,3972,2410,0
9,20,74.2919,3973,2411,0
7,20,74.2983,3973,2411,0
8,20,74.3003,3974,2412,0
9,20,74.3039,3975,2413,0
11,20,74.3103,3976,2413,0
12,20,74.3332,3977,2413,0
9,20,74.3790,3978,2413,0
12,20,74.3854,3979,2413,0
10,20,74.4312,3980,2413,0
12,20,74.4441,3981,2413,0
7,20,74.4899,3982,2413,0
8,20,74.4919,3983,2414,0
9,20,74.4954,3984,2415,0
8,20,74.5019,3985,2415,0
8,20,74.5055,3986,2416,0
9,20,74.5090,3986,2417,0
9,20,74.5155,3986,2417,0
11,20,74.5219,3986,2417,0
8,20,74.5448,3987,2417,0
8,20,74.5484,3988,2418,0
9,20,74.5519,3988,2419,0
9,20,74.5584,3988,2419,0
7,20,74.5648,3989,2419,0
8,20,74.5668,3990,2420,0
9,20,74.5704,3990,2421,0
10,20,74.5768,3991,2421,0
9,20,74.5897,3992,2421,0
7,20,74.5961,3992,2421,0
8,20,74.5981,3992,2422,0
9,20,74.6016,3993,2423,0
7,20,74.6081,3993,2423,0
8,20,74.6100,3994,2424,0
9,20,74.6136,3994,2425,0
9,20,74.6200,3994,2425,0
12,20,74.6265,3995,2425,0
9,20,74.6723,3996,2425,0
10,20,74.6787,3996,2425,0
7,20,74.6916,3996,2425,0
8,20,74.6935,3996,2426,0
9,20,74.6971,3997,2427,0
8,20,74.7036,3997,2427,0
8,20,74.7071,3997,2428,0
9,20,74.7107,3998,2429,0
8,20,74.7171,3999,2429,0
8,20,74.7207,4000,2430,0
9,20,74.7243,4000,2431,0
8,20,74.7307,4001,2431,0
8,20,74.7343,4001,2432,0
9,20,74.7379,4001,2433,0
11,20,74.7443,4002,2433,0
10,20,74.7672,4003,2433,0
12,20,74.7801,4004,2433,0
7,20,74.8259,4005,2433,0
8,20,74.8278,4006,2434,0
9,20,74.8314,4007,2435,0
7,20,74.8378,4007,2435,0
8,20,74.8398,4008,2436,0
9,20,74.8434,4009,2437,0
9,20,74.8498,4009,2437,0
8,20,74.8562,4010,2437,0
8,20,74.8598,4010,2438,0
9,20,74.8634,4011,2439,0
7,20,74.8698,4012,2439,0
8,20,74.8718,4012,2440,0
9,20,74.8754,4013,2441,0
10,20,74.8818,4013,2441,0
7,20,74.8947,4014,2441,0
8,20,74.8966,4014,2442,0
9,20,74.9002,4015,2443,0
8,20,74.9066,4016,2443,0
8,20,74.9102,4017,2444,0
9,20,74.9138,4017,2445,0
9,20,74.9202,4018,2445,0
10,20,74.9267,4019,2445,0
7,20,74.9395,4019,2445,0
8,20,74.9415,4019,2446,0
9,20,74.9451,4020,2447,0
8,20,74.9515,4020,2447,0
8,20,74.9551,4021,2448,0
9,20,74.9587,4022,2449,0
8,20,74.9651,4022,2449,0
8,20,74.9687,4022,2450,0
9,20,74.9722,4023,2451,0
12,20,74.9787,4024,2451,0
10,20,75.0245,4025,2451,0
7,20,75.0373,4026,2451,0
8,20,75.0393,4026,2452,0
9,20,75.0429,4026,2453,0
9,20,75.0493,4027,2453,0
10,20,75.0558,4028,2453,0
12,20,75.0686,4029,2453,0
8,20,75.1144,4029,2453,0
8,20,75.1180,4029,2454,0
9,20,75.1216,4030,2455,0
10,20,75.1280,4030,2455,0
9,20,75.1409,4031,2455,0
8,20,75.1473,4032,2455,0
8,20,75.1509,4032,2456,0
9,20,75.1545,4032,2457,0
7,20,75.1609,4033,2457,0
8,20,75.1629,4033,2458,0
9,20,75.1664,4034,2459,0
10,20,75.1729,4035,2459,0
12,20,75.1857,4036,2459,0
12,20,75.2315,4037,2459,0
11,20,75.2773,4038,2459,0
11,20,75.3002,4038,2459,0
7,20,75.3231,4039,2459,0
8,20,75.3251,4040,2460,0
9,20,75.3287,4041,2461,0
11,20,75.3351,4042,2461,0
8,20,75.3580,4043,2461,0
8,20,75.3616,4043,2462,0
9,20,75.3651,4044,2463,0
8,20,75.3716,4044,2463,0
8,20,75.3751,4045,2464,0
9,20,75.3787,4046,2465,0
7,20,75.3852,4047,2465,0
8,20,75.3871,4047,2466,0
9,20,75.3907,4048,2467,0
12,20,75.3971,4049,2467,0
8,20,75.4429,4050,2467,0
8,20,75.4465,4051,2468,0
9,20,75.4501,4051,2469,0
7,20,75.4565,4051,2469,0
8,20,75.4585,4052,2470,0
9,20,75.4620,4053,2471,0
8,20,75.4685,4054,2471,0
8,20,75.4721,4054,2472,0
9,20,75.4756,4054,2473,0
12,20,75.4821,4054,2473,0
10,20,75.5279,4054,2473,0
7,20,75.5407,4055,2473,0
8,20,75.5427,4056,2474,0
9,20,75.5463,4057,2475,0
8,20,75.5527,4058,2475,0
8,20,75.5563,4059,2476,0
9,20,75.5598,4060,2477,0
9,20,75.5663,4060,2477,0
10,20,75.5727,4060,2477,0
11,20,75.5856,4061,2477,0
12,20,75.6085,4061,2477,0
7,20,75.6543,4061,2477,0
8,20,75.6562,4062,2478,0
9,20,75.6598,4063,2479,0
7,20,75.6663,4064,2479,0
8,20,75.6682,4065,2480,0
9,20,75.6718,4065,2481,0
10,20,75.6782,4066,2481,0
9,20,75.6911,4067,2481,0
8,20,75.6975,4068,2481,0
8,20,75.7011,4069,2482,0
9,20,75.7047,4070,2483,0
10,20,75.7111,4071,2483,0
11,20,75.7240,4072,2483,0
12,20,75.7469,4073,2483,0
7,20,75.7927,4074,2483,0
8,20,75.7946,4074,2484,0
9,20,75.7982,4074,2485,0
8,20,75.8047,4075,2485,0
8,20,75.8082,4076,2486,0
9,20,75.8118,4076,2487,0
10,20,75.8182,4076,2487,0
10,20,75.8311,4076,2487,0
10,20,75.8440,4077,2487,0
8,20,75.8569,4077,2487,0
8,20,75.8604,4078,2488,0
9,20,75.8640,4078,2489,0
10,20,75.8704,4079,2489,0
12,20,75.8833,4079,2489,0
7,20,75.9291,4079,2489,0
8,20,75.9311,4080,2490,0
9,20,75.9346,4080,2491,0
8,20,75.9411,4080,2491,0
8,20,75.9446,4080,2492,0
9,20,75.9482,4080,2493,0
11,20,75.9547,4081,2493,0
8,20,75.9776,4081,2493,0
8,20,75.9811,4082,2494,0
9,20,75.9847,4082,2495,0
7,20,75.9911,4083,2495,0
8,20,75.9931,4083,2496,0
9,20,75.9967,4084,2497,0
8,20,76.0031,4084,2497,0
8,20,76.0067,4084,2498,0
9,20,76.0103,4085,2499,0
11,20,76.0167,4086,2499,0
11,20,76.0396,4086,2499,0
8,20,76.0625,4086,2499,0
8,20,76.0661,4087,2500,0
9,20,76.0696,4088,2501,0
9,20,76.0761,4088,2501,0
11,20,76.0825,4089,2501,0
7,20,76.1054,4090,2501,0
8,20,76.1074,4090,2502,0
9,20,76.1109,4091,2503,0
12,20,76.1174,4092,2503,0
11,20,76.1632,4093,2503,0
7,20,76.1861,4093,2503,0
8,20,76.1880,4094,2504,0
9,20,76.1916,4095,2505,0
10,20,76.1980,4096,2505,0
7,20,76.2109,4096,2505,0
8,20,76.2129,4097,2506,0
9,20,76.2165,4097,2507,0
7,20,76.2229,4097,2507,0
8,20,76.2249,4098,2508,0
9,20,76.2284,4099,2509,0
11,20,76.2349,4100,2509,0
10,20,76.2578,4101,2509,0
7,20,76.2706,4102,2509,0
8,20,76.2726,4103,2510,0
9,20,76.2762,4104,2511,0
7,20,76.2826,4105,2511,0
8,20,76.2846,4105,2512,0
9,20,76.2881,4105,2513,0
10,20,76.2946,4106,2513,0
9,20,76.3074,4107,2513,0
10,20,76.3139,4107,2513,0
7,20,76.3268,4107,2513,0
8,20,76.3287,4107,2514,0
9,20,76.3323,4108,2515,0
7,20,76.3387,4109,2515,0
8,20,76.3407,4110,2516,0
9,20,76.3443,4111,2517,0
10,20,76.3507,4111,2517,0
10,20,76.3636,4112,2517,0
12,20,76.3764,4112,2517,0
10,20,76.4222,4113,2517,0
10,20,76.4351,4114,2517,0
11,20,76.4480,4114,2517,0
8,20,76.4709,4115,2517,0
8,20,76.4745,4115,2518,0
9,20,76.4780,4116,2519,0
12,20,76.4845,4117,2519,0
7,20,76.5303,4117,2519,0
8,20,76.5322,4118,2520,0
9,20,76.5358,4119,2521,0
7,20,76.5422,4119,2521,0
8,20,76.5442,4120,2522,0
9,20,76.5478,4121,2523,0
7,20,76.5542,4121,2523,0
8,20,76.5562,4122,2524,0
9,20,76.5597,4123,2525,0
8,20,76.5662,4123,2525,0
8,20,76.5698,4124,2526,0
9,20,76.5733,4125,2527,0
9,20,76.5798,4125,2527,0
9,20,76.5862,4126,2527,0
12,20,76.5926,4127,2527,0
9,20,76.6384,4128,2527,0
8,20,76.6449,4129,2527,0
8,20,76.6484,4129,2528,0
9,20,76.6520,4130,2529,0
12,20,76.6584,4131,2529,0
12,20,76.7042,4131,2529,0
9,20,76.7500,4132,2529,0
10,20,76.7565,4133,2529,0
7,20,76.7693,4134,2529,0
8,20,76.7713,4135,2530,0
9,20,76.7749,4136,2531,0
10,20,76.7813,4136,2531,0
11,20,76.7942,4136,2531,0
9,20,76.8171,4137,2531,0
10,20,76.8235,4138,2531,0
7,20,76.8364,4139,2531,0
8,20,76.8384,4139,2532,0
9,20,76.8419,4140,2533,0
7,20,76.8484,4141,2533,0
8,20,76.8503,4142,2534,0
9,20,76.8539,4142,2535,0
11,20,76.8603,4143,2535,0
8,20,76.8832,4143,2535,0
8,20,76.8868,4143,2536,0
9,20,76.8904,4144,2537,0
7,20,76.8968,4145,2537,0
8,20,76.8988,4146,2538,0
9,20,76.9024,4147,2539,0
11,20,76.9088,4147,2539,0
9,20,76.9317,4147,2539,0
9,20,76.9381,4148,2539,0
12,20,76.9446,4149,2539,0
10,20,76.9904,4150,2539,0
7,20,77.0032,4150,2539,0
8,20,77.0052,4151,2540,0
9,20,77.0088,4152,2541,0
11,20,77.0152,4152,2541,0
11,20,77.0381,4153,2541,0
9,20,77.0610,4153,2541,0
7,20,77.0674,4154,2541,0
8,20,77.0694,4154,2542,0
9,20,77.0730,4154,2543,0
9,20,77.0794,4154,2543,0
7,20,77.0858,4154,2543,0
8,20,77.0878,4155,2544,0
9,20,77.0914,4156,2545,0
12,20,77.0978,4156,2545,0
7,20,77.1436,4156,2545,0
8,20,77.1456,4157,2546,0
9,20,77.1491,4158,2547,0
10,20,77.1556,4159,2547,0
10,20,77.1685,4160,2547,0
10,20,77.1813,4160,2547,0
9,20,77.1942,4161,2547,0
7,20,77.2006,4161,2547,0
8,20,77.2026,4162,2548,0
9,20,77.2062,4163,2549,0
11,20,77.2126,4164,2549,0
7,20,77.2355,4165,2549,0
8,20,77.2375,4165,2550,0
9,20,77.2410,4165,2551,0
8,20,77.2475,4166,2551,0
8,20,77.2510,4166,2552,0
9,20,77.2546,4167,2553,0
7,20,77.2611,4168,2553,0
8,20,77.2630,4168,2554,0
9,20,77.2666,4169,2555,0
12,20,77.2730,4170,2555,0
8,20,77.3188,4171,2555,0
8,20,77.3224,4172,2556,0
9,20,77.3260,4172,2557,0
11,20,77.3324,4172,2557,0
10,20,77.3553,4173,2557,0
8,20,77.3682,4174,2557,0
8,20,77.3718,4175,2558,0
9,20,77.3753,4175,2559,0
7,20,77.3818,4176,2559,0
8,20,77.3837,4177,2560,0
9,20,77.3873,4178,2561,0
11,20,77.3937,4179,2561,0
7,20,77.4166,4179,2561,0
8,20,77.4186,4179,2562,0
9,20,77.4222,4180,2563,0
9,20,77.4286,4180,2563,0
9,20,77.4350,4181,2563,0
7,20,77.4415,4181,2563,0
8,20,77.4434,4181,2564,0
9,20,77.4470,4181,2565,0
7,20,77.4534,4181,2565,0
8,20,77.4554,4181,2566,0
9,20,77.4590,4182,2567,0
10,20,77.4654,4182,2567,0
10,20,77.4783,4182,2567,0
7,20,77.4912,4183,2567,0
8,20,77.4931,4184,2568,0
9,20,77.4967,4185,2569,0
12,20,77.5031,4186,2569,0
12,20,77.5489,4187,2569,0
7,20,77.5947,4187,2569,0
8,20,77.5967,4188,2570,0
9,20,77.6003,4188,2571,0
12,20,77.6067,4188,2571,0
7,20,77.6525,4188,2571,0
8,20,77.6545,4188,2572,0
9,20,77.6580,4188,2573,0
7,20,77.6645,4189,2573,0
8,20,77.6664,4190,2574,0
9,20,77.6700,4190,2575,0
11,20,77.6764,4191,2575,0
10,20,77.6993,4192,2575,0
11,20,77.7122,4192,2575,0
10,20,77.7351,4193,2575,0
10,20,77.7480,4194,2575,0
9,20,77.7609,4195,2575,0
9,20,77.7673,4195,2575,0
8,20,77.7737,4195,2575,0
8,20,77.7773,4195,2576,0
9,20,77.7809,4196,2577,0
9,20,77.7873,4197,2577,0
12,20,77.7937,4198,2577,0
9,20,77.8395,4199,2577,0
10,20,77.8460,4199,2577,0
9,20,77.8588,4200,2577,0
7,20,77.8653,4201,2577,0
8,20,77.8672,4202,2578,0
9,20,77.8708,4203,2579,0
9,20,77.8773,4204,2579,0
10,20,77.8837,4204,2579,0
9,20,77.8966,4205,2579,0
11,20,77.9030,4206,2579,0
7,20,77.9259,4207,2579,0
8,20,77.9279,4208,2580,0
9,20,77.9314,4209,2581,0
7,20,77.9379,4210,2581,0
8,20,77.9398,4211,2582,0
9,20,77.9434,4212,2583,0
