# sf,power,energy,firstSentPacket,packetColid,packetTotalLost
11,20,4.5193,297,0,0
8,20,4.5422,298,0,0
12,20,4.5458,299,0,0
8,20,4.5916,300,0,0
11,20,4.5952,301,0,0
9,20,4.6181,302,0,0
9,20,4.6245,303,0,0
12,20,4.6309,304,0,0
12,20,4.6767,305,0,0
9,20,4.7225,306,0,0
7,20,4.7290,307,0,0
8,20,4.7309,308,0,0
12,20,4.7345,309,0,0
11,20,4.7803,310,0,0
10,20,4.8032,311,0,0
9,20,4.8161,312,0,0
7,20,4.8225,313,0,0
12,20,4.8245,314,0,0
11,20,4.8702,315,0,0
11,20,4.8931,316,0,0
7,20,4.9160,317,0,0
11,20,4.9180,318,0,0
11,20,4.9409,319,0,0
8,20,4.9638,320,0,0
7,20,4.9674,321,0,0
9,20,4.9693,322,0,0
8,20,4.9758,323,0,0
11,20,4.9794,324,0,0
8,20,5.0022,325,0,0
9,20,5.0058,326,0,0
8,20,5.0123,327,0,0
7,20,5.0158,328,0,0
10,20,5.0178,329,0,0
8,20,5.0307,330,0,0
7,20,5.0342,331,0,0
12,20,5.0362,332,0,0
7,20,5.0820,333,0,0
10,20,5.0840,334,0,0
10,20,5.0968,335,0,0
9,20,5.1097,336,0,0
7,20,5.1161,337,0,0
10,20,5.1181,338,0,0
7,20,5.1310,339,0,0
11,20,5.1329,340,0,0
11,20,5.1558,341,0,0
11,20,5.1787,342,0,0
7,20,5.2016,343,0,0
8,20,5.2036,344,0,0
9,20,5.2072,345,0,0
12,20,5.2136,346,0,0
12,20,5.2594,347,0,0
8,20,5.3052,348,0,0
8,20,5.3088,349,0,0
7,20,5.3123,350,0,0
7,20,5.3143,351,0,0
8,20,5.3163,352,0,0
8,20,5.3198,353,0,0
10,20,5.3234,354,0,0
8,20,5.3363,355,0,0
11,20,5.3399,356,0,0
9,20,5.3628,357,0,0
8,20,5.3692,358,0,0
9,20,5.3728,359,0,0
9,20,5.3792,360,0,0
12,20,5.3856,361,0,0
12,20,5.4314,362,0,0
10,20,5.4772,363,0,0
7,20,5.4901,364,0,0
8,20,5.4921,365,0,0
10,20,5.4956,366,0,0
8,20,5.5085,367,0,0
12,20,5.5121,368,0,0
8,20,5.5579,369,0,0
7,20,5.5615,370,0,0
11,20,5.5634,371,0,0
9,20,5.5863,372,0,0
8,20,5.5928,373,0,0
12,20,5.5963,374,0,0
11,20,5.6421,375,0,0
8,20,5.6650,376,0,0
11,20,5.6686,377,0,0
11,20,5.6915,378,0,0
7,20,5.7144,379,0,0
11,20,5.7164,380,0,0
9,20,5.7393,381,0,0
7,20,5.7457,382,0,0
8,20,5.7477,383,0,0
12,20,5.7512,384,0,0
9,20,5.7970,385,0,0
12,20,5.8035,386,0,0
9,20,5.8493,387,0,0
7,20,5.8557,388,0,0
9,20,5.8577,389,0,0
9,20,5.8641,390,0,0
11,20,5.8705,391,0,0
9,20,5.8934,392,0,0
12,20,5.8999,393,0,0
7,20,5.9457,394,0,0
7,20,5.9476,395,0,0
7,20,5.9496,396,0,0
10,20,5.9515,397,0,0
9,20,5.9644,398,0,0
7,20,5.9709,399,0,0
12,20,5.9728,400,0,0
7,20,6.0186,401,0,0
9,20,6.0206,402,0,0
11,20,6.0270,403,0,0
10,20,6.0499,404,0,0
12,20,6.0628,405,0,0
7,20,6.1086,406,0,0
8,20,6.1105,407,0,0
7,20,6.1141,408,0,0
12,20,6.1161,409,0,0
8,20,6.1619,410,0,0
10,20,6.1654,411,0,0
9,20,6.1783,412,0,0
12,20,6.1848,413,0,0
12,20,6.2306,414,0,0
8,20,6.2763,415,0,0
7,20,6.2799,416,0,0
11,20,6.2819,417,0,0
10,20,6.3048,418,0,0
12,20,6.3177,419,0,0
9,20,6.3634,420,0,0
7,20,6.3699,421,0,0
7,20,6.3718,422,0,0
7,20,6.3738,423,0,0
10,20,6.3758,424,0,0
12,20,6.3886,425,0,0
10,20,6.4344,426,0,0
12,20,6.4473,427,0,0
9,20,6.4931,428,0,0
8,20,6.4995,429,0,0
9,20,6.5031,430,0,0
7,20,6.5096,431,0,0
7,20,6.5115,432,0,0
7,20,6.5135,433,0,0
8,20,6.5154,434,0,0
9,20,6.5190,435,0,0
11,20,6.5255,436,0,0
7,20,6.5484,437,0,0
8,20,6.5503,438,0,0
11,20,6.5539,439,0,0
11,20,6.5768,440,0,0
11,20,6.5997,441,0,0
10,20,6.6226,442,0,0
9,20,6.6355,443,0,0
8,20,6.6419,444,0,0
9,20,6.6455,445,0,0
12,20,6.6519,446,0,0
8,20,6.6977,447,0,0
9,20,6.7013,448,0,0
10,20,6.7077,449,0,0
12,20,6.7206,450,0,0
11,20,6.7664,451,0,0
8,20,6.7893,452,0,0
9,20,6.7928,453,0,0
8,20,6.7993,454,0,0
10,20,6.8029,455,0,0
12,20,6.8157,456,0,0
10,20,6.8615,457,0,0
8,20,6.8744,458,0,0
11,20,6.8780,459,0,0
8,20,6.9009,460,0,0
9,20,6.9044,461,0,0
11,20,6.9109,462,0,0
10,20,6.9338,463,0,0
7,20,6.9466,464,0,0
9,20,6.9486,465,0,0
7,20,6.9550,466,0,0
11,20,6.9570,467,0,0
9,20,6.9799,468,0,0
9,20,6.9863,469,0,0
9,20,6.9928,470,0,0
12,20,6.9992,471,0,0
7,20,7.0450,472,0,0
8,20,7.0470,473,0,0
8,20,7.0505,474,0,0
12,20,7.0541,475,0,0
10,20,7.0999,476,0,0
9,20,7.1128,477,0,0
9,20,7.1192,478,0,0
9,20,7.1257,479,0,0
10,20,7.1321,480,0,0
12,20,7.1450,481,0,0
12,20,7.1908,482,0,0
11,20,7.2366,483,0,0
12,20,7.2594,484,0,0
7,20,7.3052,485,0,0
8,20,7.3072,486,0,0
9,20,7.3108,487,0,0
9,20,7.3172,488,0,0
7,20,7.3237,489,0,0
8,20,7.3256,490,0,0
10,20,7.3292,491,0,0
10,20,7.3421,492,0,0
8,20,7.3549,493,0,0
7,20,7.3585,494,0,0
11,20,7.3605,495,0,0
10,20,7.3834,496,0,0
11,20,7.3962,497,0,0
7,20,7.4191,498,0,0
7,20,7.4211,499,0,0
9,20,7.4231,500,0,0
8,20,7.4295,501,0,0
7,20,7.4331,502,0,0
11,20,7.4350,503,0,0
12,20,7.4579,504,0,0
12,20,7.5037,505,0,0
10,20,7.5495,506,0,0
11,20,7.5624,507,0,0
7,20,7.5853,508,0,0
10,20,7.5873,509,0,0
9,20,7.6001,510,0,0
11,20,7.6066,511,0,0
10,20,7.6295,512,0,0
11,20,7.6423,513,0,0
12,20,7.6652,514,0,0
7,20,7.7110,515,0,0
11,20,7.7130,516,0,0
11,20,7.7359,517,0,0
9,20,7.7588,518,0,0
12,20,7.7652,519,0,0
12,20,7.8110,520,0,0
7,20,7.8568,521,0,0
11,20,7.8588,522,0,0
9,20,7.8817,523,0,0
9,20,7.8881,524,0,0
9,20,7.8946,525,0,0
11,20,7.9010,526,0,0
11,20,7.9239,527,0,0
12,20,7.9468,528,0,0
9,20,7.9926,529,0,0
11,20,7.9990,530,0,0
9,20,8.0219,531,0,0
10,20,8.0283,532,0,0
9,20,8.0412,533,0,0
7,20,8.0477,534,0,0
8,20,8.0496,535,0,0
11,20,8.0532,536,0,0
9,20,8.0761,537,0,0
11,20,8.0825,538,0,0
10,20,8.1054,539,0,0
12,20,8.1183,540,0,0
9,20,8.1641,541,0,0
10,20,8.1705,542,0,0
11,20,8.1834,543,0,0
7,20,8.2063,544,0,0
8,20,8.2083,545,0,0
7,20,8.2118,546,0,0
8,20,8.2138,547,0,0
12,20,8.2174,548,0,0
10,20,8.2632,549,0,0
9,20,8.2760,550,0,0
12,20,8.2825,551,0,0
8,20,8.3283,552,0,0
8,20,8.3318,553,0,0
8,20,8.3354,554,0,0
9,20,8.3390,555,0,0
10,20,8.3454,556,0,0
8,20,8.3583,557,0,0
10,20,8.3619,558,0,0
10,20,8.3747,559,0,0
7,20,8.3876,560,0,0
9,20,8.3896,561,0,0
10,20,8.3960,562,0,0
8,20,8.4089,563,0,0
8,20,8.4125,564,0,0
9,20,8.4160,565,0,0
11,20,8.4225,566,0,0
10,20,8.4454,567,0,0
12,20,8.4582,568,0,0
8,20,8.5040,569,0,0
10,20,8.5076,570,0,0
7,20,8.5205,571,0,0
11,20,8.5224,572,0,0
10,20,8.5453,573,0,0
9,20,8.5582,574,0,0
7,20,8.5646,575,0,0
12,20,8.5666,576,0,0
9,20,8.6124,577,0,0
8,20,8.6188,578,0,0
10,20,8.6224,579,0,0
12,20,8.6353,580,0,0
8,20,8.6811,581,0,0
12,20,8.6846,582,0,0
10,20,8.7304,583,0,0
8,20,8.7433,584,0,0
7,20,8.7469,585,0,0
9,20,8.7489,586,0,0
7,20,8.7553,587,0,0
12,20,8.7573,588,0,0
10,20,8.8030,589,0,0
9,20,8.8159,590,0,0
7,20,8.8224,591,0,0
8,20,8.8243,592,0,0
9,20,8.8279,593,0,0
11,20,8.8343,594,0,0
7,20,8.8572,595,0,0
10,20,8.8592,596,0,0
8,20,8.8721,597,0,0
8,20,8.8756,598,0,0
7,20,8.8792,599,0,0
10,20,8.8812,600,0,0
10,20,8.8940,601,0,0
9,20,8.9069,602,0,0
8,20,8.9134,603,0,0
7,20,8.9169,604,0,0
9,20,8.9189,605,0,0
8,20,8.9253,606,0,0
9,20,8.9289,607,0,0
8,20,8.9353,608,0,0
9,20,8.9389,609,0,0
12,20,8.9453,610,0,0
10,20,8.9911,611,0,0
8,20,9.0040,612,0,0
10,20,9.0076,613,0,0
9,20,9.0205,614,0,0
9,20,9.0269,615,0,0
9,20,9.0333,616,0,0
11,20,9.0398,617,0,0
12,20,9.0627,618,0,0
12,20,9.1085,619,0,0
8,20,9.1542,620,0,0
12,20,9.1578,621,0,0
11,20,9.2036,622,0,0
10,20,9.2265,623,0,0
8,20,9.2394,624,0,0
10,20,9.2430,625,0,0
11,20,9.2558,626,0,0
12,20,9.2787,627,0,0
9,20,9.3245,628,0,0
9,20,9.3310,629,0,0
10,20,9.3374,630,0,0
11,20,9.3503,631,0,0
10,20,9.3732,632,0,0
10,20,9.3860,633,0,0
7,20,9.3989,634,0,0
8,20,9.4009,635,0,0
7,20,9.4044,636,0,0
9,20,9.4064,637,0,0
8,20,9.4128,638,0,0
10,20,9.4164,639,0,0
10,20,9.4293,640,0,0
7,20,9.4422,641,0,0
7,20,9.4441,642,0,0
7,20,9.4461,643,0,0
10,20,9.4481,644,0,0
7,20,9.4609,645,0,0
9,20,9.4629,646,0,0
12,20,9.4693,647,0,0
7,20,9.5151,648,0,0
10,20,9.5171,649,0,0
12,20,9.5300,650,0,0
8,20,9.5758,651,0,0
10,20,9.5793,652,0,0
9,20,9.5922,653,0,0
8,20,9.5986,654,0,0
10,20,9.6022,655,0,0
11,20,9.6151,656,0,0
7,20,9.6380,657,0,0
9,20,9.6399,658,0,0
11,20,9.6464,659,0,0
7,20,9.6693,660,0,0
11,20,9.6712,661,0,0
9,20,9.6941,662,0,0
11,20,9.7006,663,0,0
9,20,9.7235,664,0,0
7,20,9.7299,665,0,0
8,20,9.7319,666,0,0
8,20,9.7354,667,0,0
9,20,9.7390,668,0,0
7,20,9.7454,669,0,0
10,20,9.7474,670,0,0
7,20,9.7603,671,0,0
8,20,9.7622,672,0,0
10,20,9.7658,673,0,0
11,20,9.7787,674,0,0
8,20,9.8016,675,0,0
7,20,9.8052,676,0,0
12,20,9.8071,677,0,0
9,20,9.8529,678,0,0
12,20,9.8594,679,0,0
8,20,9.9052,680,0,0
12,20,9.9087,681,0,0
12,20,9.9545,682,0,0
8,20,10.0003,683,0,0
7,20,10.0039,684,0,0
9,20,10.0059,685,0,0
12,20,10.0123,686,0,0
9,20,10.0581,687,0,0
9,20,10.0645,688,0,0
8,20,10.0710,689,0,0
9,20,10.0745,690,0,0
9,20,10.0810,691,0,0
10,20,10.0874,692,0,0
7,20,10.1003,693,0,0
12,20,10.1022,694,0,0
11,20,10.1480,695,0,0
9,20,10.1709,696,0,0
11,20,10.1774,697,0,0
9,20,10.2003,698,0,0
7,20,10.2067,699,0,0
11,20,10.2087,700,0,0
11,20,10.2316,701,0,0
7,20,10.2545,702,0,0
9,20,10.2564,703,0,0
10,20,10.2629,704,0,0
7,20,10.2757,705,0,0
12,20,10.2777,706,0,0
10,20,10.3235,707,0,0
10,20,10.3364,708,0,0
7,20,10.3492,709,0,0
7,20,10.3512,710,0,0
8,20,10.3532,711,0,0
10,20,10.3567,712,0,0
8,20,10.3696,713,0,0
11,20,10.3732,714,0,0
7,20,10.3961,715,0,0
12,20,10.3980,716,0,0
9,20,10.4438,717,0,0
12,20,10.4503,718,0,0
12,20,10.4961,719,0,0
12,20,10.5419,720,0,0
8,20,10.5877,721,0,0
11,20,10.5912,722,0,0
11,20,10.6141,723,0,0
10,20,10.6370,724,0,0
12,20,10.6499,725,0,0
9,20,10.6957,726,0,0
10,20,10.7021,727,0,0
9,20,10.7150,728,0,0
7,20,10.7214,729,0,0
12,20,10.7234,730,0,0
11,20,10.7692,731,0,0
11,20,10.7921,732,0,0
12,20,10.8150,733,0,0
8,20,10.8608,734,0,0
9,20,10.8644,735,0,0
8,20,10.8708,736,0,0
9,20,10.8744,737,0,0
12,20,10.8808,738,0,0
11,20,10.9266,739,0,0
10,20,10.9495,740,0,0
7,20,10.9624,741,0,0
10,20,10.9643,742,0,0
7,20,10.9772,743,0,0
7,20,10.9792,744,0,0
12,20,10.9811,745,0,0
8,20,11.0269,746,0,0
8,20,11.0305,747,0,0
8,20,11.0341,748,0,0
8,20,11.0377,749,0,0
10,20,11.0412,750,0,0
7,20,11.0541,751,0,0
10,20,11.0561,752,0,0
9,20,11.0689,753,0,0
8,20,11.0754,754,0,0
8,20,11.0789,755,0,0
10,20,11.0825,756,0,0
11,20,11.0954,757,0,0
9,20,11.1183,758,0,0
8,20,11.1247,759,0,0
11,20,11.1283,760,0,0
7,20,11.1512,761,0,0
11,20,11.1532,762,0,0
7,20,11.1761,763,0,0
8,20,11.1780,764,0,0
9,20,11.1816,765,0,0
11,20,11.1880,766,0,0
9,20,11.2109,767,0,0
11,20,11.2174,768,0,0
8,20,11.2403,769,0,0
9,20,11.2438,770,0,0
9,20,11.2503,771,0,0
11,20,11.2567,772,0,0
9,20,11.2796,773,0,0
7,20,11.2860,774,0,0
10,20,11.2880,775,0,0
12,20,11.3009,776,0,0
12,20,11.3467,777,0,0
11,20,11.3925,778,0,0
7,20,11.4154,779,0,0
8,20,11.4173,780,0,0
11,20,11.4209,781,0,0
11,20,11.4438,782,0,0
11,20,11.4667,783,0,0
12,20,11.4896,784,0,0
11,20,11.5354,785,0,0
12,20,11.5583,786,0,0
10,20,11.6041,787,0,0
7,20,11.6170,788,0,0
9,20,11.6189,789,0,0
7,20,11.6254,790,0,0
7,20,11.6273,791,0,0
12,20,11.6293,792,0,0
11,20,11.6751,793,0,0
11,20,11.6980,794,0,0
7,20,11.7209,795,0,0
10,20,11.7228,796,0,0
10,20,11.7357,797,0,0
12,20,11.7486,798,0,0
9,20,11.7944,799,0,0
12,20,11.8008,800,0,0
11,20,11.8466,801,0,0
8,20,11.8695,802,0,0
11,20,11.8731,803,0,0
8,20,11.8960,804,0,0
11,20,11.8995,805,0,0
10,20,11.9224,806,0,0
8,20,11.9353,807,0,0
11,20,11.9389,808,0,0
12,20,11.9618,809,0,0
8,20,12.0076,810,0,0
9,20,12.0112,811,0,0
9,20,12.0176,812,0,0
7,20,12.0240,813,0,0
8,20,12.0260,814,0,0
10,20,12.0296,815,0,0
10,20,12.0424,816,0,0
9,20,12.0553,817,0,0
12,20,12.0617,818,0,0
12,20,12.1075,819,0,0
12,20,12.1533,820,0,0
9,20,12.1991,821,0,0
12,20,12.2056,822,0,0
9,20,12.2514,823,0,0
9,20,12.2578,824,0,0
12,20,12.2642,825,0,0
7,20,12.3100,826,0,0
8,20,12.3120,827,0,0
9,20,12.3156,828,0,0
9,20,12.3220,829,0,0
8,20,12.3284,830,0,0
11,20,12.3320,831,0,0
7,20,12.3549,832,0,0
8,20,12.3569,833,0,0
8,20,12.3604,834,0,0
8,20,12.3640,835,0,0
8,20,12.3676,836,0,0
7,20,12.3712,837,0,0
9,20,12.3731,838,0,0
10,20,12.3796,839,0,0
8,20,12.3924,840,0,0
10,20,12.3960,841,0,0
9,20,12.4089,842,0,0
12,20,12.4153,843,0,0
9,20,12.4611,844,0,0
8,20,12.4675,845,0,0
8,20,12.4711,846,0,0
11,20,12.4747,847,0,0
9,20,12.4976,848,0,0
10,20,12.5040,849,0,0
11,20,12.5169,850,0,0
8,20,12.5398,851,0,0
11,20,12.5434,852,0,0
11,20,12.5663,853,0,0
10,20,12.5892,854,0,0
12,20,12.6020,855,0,0
8,20,12.6478,856,0,0
9,20,12.6514,857,0,0
7,20,12.6578,858,0,0
8,20,12.6598,859,0,0
11,20,12.6634,860,0,0
8,20,12.6863,861,0,0
9,20,12.6898,862,0,0
10,20,12.6963,863,0,0
12,20,12.7092,864,0,0
8,20,12.7550,865,0,0
9,20,12.7585,866,0,0
11,20,12.7650,867,0,0
11,20,12.7879,868,0,0
8,20,12.8108,869,0,0
8,20,12.8143,870,0,0
10,20,12.8179,871,0,0
11,20,12.8308,872,0,0
7,20,12.8537,873,0,0
7,20,12.8556,874,0,0
7,20,12.8576,875,0,0
11,20,12.8596,876,0,0
9,20,12.8825,877,0,0
12,20,12.8889,878,0,0
12,20,12.9347,879,0,0
7,20,12.9805,880,0,0
12,20,12.9825,881,0,0
11,20,13.0282,882,0,0
12,20,13.0511,883,0,0
11,20,13.0969,884,0,0
7,20,13.1198,885,0,0
9,20,13.1218,886,0,0
9,20,13.1282,887,0,0
12,20,13.1347,888,0,0
8,20,13.1805,889,0,0
7,20,13.1840,890,0,0
11,20,13.1860,891,0,0
12,20,13.2089,892,0,0
8,20,13.2547,893,0,0
11,20,13.2583,894,0,0
7,20,13.2812,895,0,0
7,20,13.2831,896,0,0
7,20,13.2851,897,0,0
12,20,13.2871,898,0,0
7,20,13.3329,899,0,0
11,20,13.3348,900,0,0
7,20,13.3577,901,0,0
9,20,13.3597,902,0,0
10,20,13.3661,903,0,0
11,20,13.3790,904,0,0
8,20,13.4019,905,0,0
12,20,13.4055,906,0,0
11,20,13.4513,907,0,0
7,20,13.4742,908,0,0
8,20,13.4761,909,0,0
12,20,13.4797,910,0,0
8,20,13.5255,911,0,0
8,20,13.5291,912,0,0
10,20,13.5326,913,0,0
8,20,13.5455,914,0,0
9,20,13.5491,915,0,0
9,20,13.5555,916,0,0
10,20,13.5620,917,0,0
9,20,13.5748,918,0,0
7,20,13.5813,919,0,0
10,20,13.5832,920,0,0
12,20,13.5961,921,0,0
7,20,13.6419,922,0,0
12,20,13.6439,923,0,0
7,20,13.6897,924,0,0
11,20,13.6916,925,0,0
8,20,13.7145,926,0,0
10,20,13.7181,927,0,0
7,20,13.7310,928,0,0
11,20,13.7329,929,0,0
