# sf,power,energy,firstSentPacket,packetColid,packetTotalLost
8,20,0.0129,1,0,0
10,20,0.0164,2,0,0
12,20,0.0293,3,0,0
8,20,0.0751,4,0,0
10,20,0.0787,5,0,0
10,20,0.0916,6,0,0
10,20,0.1044,7,0,0
10,20,0.1173,8,0,0
11,20,0.1302,9,0,0
11,20,0.1531,10,0,0
9,20,0.1760,11,0,0
8,20,0.1824,12,0,0
8,20,0.1860,13,0,0
10,20,0.1895,14,0,0
7,20,0.2024,15,0,0
11,20,0.2044,16,0,0
9,20,0.2273,17,0,0
8,20,0.2337,18,0,0
8,20,0.2373,19,0,0
11,20,0.2409,20,0,0
9,20,0.2638,21,0,0
8,20,0.2702,22,0,0
10,20,0.2738,23,0,0
9,20,0.2866,24,0,0
11,20,0.2931,25,0,0
11,20,0.3160,26,0,0
7,20,0.3389,27,0,0
7,20,0.3408,28,0,0
7,20,0.3428,29,0,0
9,20,0.3448,30,0,0
11,20,0.3512,31,0,0
8,20,0.3741,32,0,0
12,20,0.3777,33,0,0
9,20,0.4235,34,0,0
12,20,0.4299,35,0,0
12,20,0.4757,36,0,0
9,20,0.5215,37,0,0
11,20,0.5279,38,0,0
10,20,0.5508,39,0,0
12,20,0.5637,40,0,0
7,20,0.6095,41,0,0
12,20,0.6115,42,0,0
12,20,0.6573,43,0,0
10,20,0.7030,44,0,0
7,20,0.7159,45,0,0
12,20,0.7179,46,0,0
11,20,0.7637,47,0,0
7,20,0.7866,48,0,0
7,20,0.7885,49,0,0
7,20,0.7905,50,0,0
8,20,0.7925,51,0,0
10,20,0.7960,52,0,0
11,20,0.8089,53,0,0
12,20,0.8318,54,0,0
7,20,0.8776,55,0,0
12,20,0.8796,56,0,0
7,20,0.9254,57,0,0
8,20,0.9273,58,0,0
12,20,0.9309,59,0,0
10,20,0.9767,60,0,0
10,20,0.9896,61,0,0
12,20,1.0024,62,0,0
10,20,1.0482,63,0,0
9,20,1.0611,64,0,0
10,20,1.0675,65,0,0
7,20,1.0804,66,0,0
12,20,1.0824,67,0,0
8,20,1.1282,68,0,0
10,20,1.1318,69,0,0
10,20,1.1446,70,0,0
12,20,1.1575,71,0,0
11,20,1.2033,72,0,0
9,20,1.2262,73,0,0
7,20,1.2326,74,0,0
12,20,1.2346,75,0,0
11,20,1.2804,76,0,0
8,20,1.3033,77,0,0
11,20,1.3069,78,0,0
12,20,1.3298,79,0,0
10,20,1.3755,80,0,0
7,20,1.3884,81,0,0
7,20,1.3904,82,0,0
12,20,1.3923,83,0,0
7,20,1.4381,84,0,0
7,20,1.4401,85,0,0
7,20,1.4421,86,0,0
8,20,1.4440,87,0,0
7,20,1.4476,88,0,0
12,20,1.4496,89,0,0
10,20,1.4954,90,0,0
11,20,1.5082,91,0,0
9,20,1.5311,92,0,0
10,20,1.5376,93,0,0
11,20,1.5504,94,0,0
10,20,1.5733,95,0,0
7,20,1.5862,96,0,0
7,20,1.5882,97,0,0
9,20,1.5901,98,0,0
11,20,1.5966,99,0,0
10,20,1.6195,100,0,0
9,20,1.6323,101,0,0
9,20,1.6388,102,0,0
9,20,1.6452,103,0,0
11,20,1.6517,104,0,0
12,20,1.6746,105,0,0
8,20,1.7203,106,0,0
9,20,1.7239,107,0,0
11,20,1.7304,108,0,0
11,20,1.7533,109,0,0
8,20,1.7762,110,0,0
8,20,1.7797,111,0,0
7,20,1.7833,112,0,0
10,20,1.7853,113,0,0
10,20,1.7981,114,0,0
10,20,1.8110,115,0,0
7,20,1.8239,116,0,0
12,20,1.8258,117,0,0
11,20,1.8716,118,0,0
11,20,1.8945,119,0,0
10,20,1.9174,120,0,0
9,20,1.9303,121,0,0
7,20,1.9367,122,0,0
12,20,1.9387,123,0,0
9,20,1.9845,124,0,0
11,20,1.9909,125,0,0
9,20,2.0138,126,0,0
12,20,2.0203,127,0,0
9,20,2.0661,128,0,0
10,20,2.0725,129,0,0
9,20,2.0854,130,0,0
12,20,2.0918,131,0,0
12,20,2.1376,132,0,0
11,20,2.1834,133,0,0
7,20,2.2063,134,0,0
9,20,2.2083,135,0,0
9,20,2.2147,136,0,0
8,20,2.2211,137,0,0
11,20,2.2247,138,0,0
12,20,2.2476,139,0,0
12,20,2.2934,140,0,0
8,20,2.3392,141,0,0
9,20,2.3428,142,0,0
8,20,2.3492,143,0,0
9,20,2.3528,144,0,0
12,20,2.3592,145,0,0
12,20,2.4050,146,0,0
10,20,2.4508,147,0,0
10,20,2.4637,148,0,0
10,20,2.4765,149,0,0
7,20,2.4894,150,0,0
7,20,2.4914,151,0,0
9,20,2.4933,152,0,0
11,20,2.4998,153,0,0
11,20,2.5227,154,0,0
8,20,2.5456,155,0,0
11,20,2.5491,156,0,0
12,20,2.5720,157,0,0
10,20,2.6178,158,0,0
8,20,2.6307,159,0,0
12,20,2.6343,160,0,0
10,20,2.6801,161,0,0
7,20,2.6930,162,0,0
11,20,2.6949,163,0,0
8,20,2.7178,164,0,0
11,20,2.7214,165,0,0
12,20,2.7443,166,0,0
8,20,2.7901,167,0,0
11,20,2.7937,168,0,0
8,20,2.8166,169,0,0
9,20,2.8201,170,0,0
8,20,2.8266,171,0,0
11,20,2.8301,172,0,0
9,20,2.8530,173,0,0
9,20,2.8595,174,0,0
8,20,2.8659,175,0,0
11,20,2.8695,176,0,0
12,20,2.8924,177,0,0
11,20,2.9382,178,0,0
8,20,2.9611,179,0,0
11,20,2.9646,180,0,0
10,20,2.9875,181,0,0
7,20,3.0004,182,0,0
10,20,3.0024,183,0,0
8,20,3.0152,184,0,0
9,20,3.0188,185,0,0
12,20,3.0253,186,0,0
7,20,3.0710,187,0,0
12,20,3.0730,188,0,0
7,20,3.1188,189,0,0
7,20,3.1208,190,0,0
11,20,3.1227,191,0,0
11,20,3.1456,192,0,0
10,20,3.1685,193,0,0
9,20,3.1814,194,0,0
9,20,3.1878,195,0,0
11,20,3.1943,196,0,0
7,20,3.2172,197,0,0
12,20,3.2191,198,0,0
12,20,3.2649,199,0,0
7,20,3.3107,200,0,0
10,20,3.3127,201,0,0
12,20,3.3256,202,0,0
12,20,3.3714,203,0,0
9,20,3.4172,204,0,0
10,20,3.4236,205,0,0
11,20,3.4365,206,0,0
9,20,3.4594,207,0,0
8,20,3.4658,208,0,0
12,20,3.4694,209,0,0
7,20,3.5152,210,0,0
11,20,3.5171,211,0,0
8,20,3.5400,212,0,0
8,20,3.5436,213,0,0
10,20,3.5472,214,0,0
9,20,3.5600,215,0,0
12,20,3.5665,216,0,0
9,20,3.6123,217,0,0
10,20,3.6187,218,0,0
8,20,3.6316,219,0,0
12,20,3.6352,220,0,0
11,20,3.6810,221,0,0
9,20,3.7038,222,0,0
11,20,3.7103,223,0,0
10,20,3.7332,224,0,0
11,20,3.7461,225,0,0
8,20,3.7690,226,0,0
8,20,3.7725,227,0,0
11,20,3.7761,228,0,0
10,20,3.7990,229,0,0
11,20,3.8119,230,0,0
9,20,3.8348,231,0,0
8,20,3.8412,232,0,0
10,20,3.8448,233,0,0
10,20,3.8576,234,0,0
7,20,3.8705,235,0,0
8,20,3.8725,236,0,0
10,20,3.8761,237,0,0
11,20,3.8889,238,0,0
10,20,3.9118,239,0,0
10,20,3.9247,240,0,0
8,20,3.9376,241,0,0
8,20,3.9411,242,0,0
8,20,3.9447,243,0,0
12,20,3.9483,244,0,0
8,20,3.9941,245,0,0
8,20,3.9977,246,0,0
9,20,4.0012,247,0,0
7,20,4.0077,248,0,0
8,20,4.0096,249,0,0
12,20,4.0132,250,0,0
10,20,4.0590,251,0,0
12,20,4.0719,252,0,0
11,20,4.1177,253,0,0
8,20,4.1406,254,0,0
12,20,4.1441,255,0,0
8,20,4.1899,256,0,0
11,20,4.1935,257,0,0
7,20,4.2164,258,0,0
12,20,4.2184,259,0,0
9,20,4.2642,260,0,0
11,20,4.2706,261,0,0
9,20,4.2935,262,0,0
8,20,4.2999,263,0,0
9,20,4.3035,264,0,0
10,20,4.3099,265,0,0
8,20,4.3228,266,0,0
10,20,4.3264,267,0,0
8,20,4.3393,268,0,0
9,20,4.3428,269,0,0
12,20,4.3493,270,0,0
8,20,4.3951,271,0,0
11,20,4.3986,272,0,0
9,20,4.4215,273,0,0
9,20,4.4280,274,0,0
10,20,4.4344,275,0,0
7,20,4.4473,276,0,0
9,20,4.4492,277,0,0
10,20,4.4557,278,0,0
12,20,4.4685,279,0,0
8,20,4.5143,280,0,0
7,20,4.5179,281,0,0
7,20,4.5199,282,0,0
12,20,4.5218,283,0,0
10,20,4.5676,284,0,0
8,20,4.5805,285,0,0
10,20,4.5841,286,0,0
12,20,4.5970,287,0,0
12,20,4.6427,288,0,0
9,20,4.6885,289,0,0
8,20,4.6950,290,0,0
12,20,4.6986,291,0,0
8,20,4.7443,292,0,0
10,20,4.7479,293,0,0
12,20,4.7608,294,0,0
8,20,4.8066,295,0,0
12,20,4.8102,296,0,0
11,20,4.8560,297,0,0
11,20,4.8789,298,0,0
11,20,4.9018,299,0,0
10,20,4.9246,300,0,0
10,20,4.9375,301,0,0
8,20,4.9504,302,0,0
11,20,4.9540,303,0,0
12,20,4.9769,304,0,0
11,20,5.0227,305,0,0
7,20,5.0456,306,0,0
11,20,5.0475,307,0,0
7,20,5.0704,308,0,0
10,20,5.0724,309,0,0
12,20,5.0853,310,0,0
11,20,5.1310,311,0,0
12,20,5.1539,312,0,0
11,20,5.1997,313,0,0
9,20,5.2226,314,0,0
10,20,5.2291,315,0,0
11,20,5.2419,316,0,0
10,20,5.2648,317,0,0
12,20,5.2777,318,0,0
12,20,5.3235,319,0,0
10,20,5.3693,320,0,0
12,20,5.3822,321,0,0
8,20,5.4280,322,0,0
11,20,5.4315,323,0,0
7,20,5.4544,324,0,0
7,20,5.4564,325,0,0
7,20,5.4584,326,0,0
10,20,5.4603,327,0,0
9,20,5.4732,328,0,0
11,20,5.4796,329,0,0
11,20,5.5025,330,0,0
8,20,5.5254,331,0,0
9,20,5.5290,332,0,0
11,20,5.5354,333,0,0
10,20,5.5583,334,0,0
7,20,5.5712,335,0,0
12,20,5.5732,336,0,0
9,20,5.6190,337,0,0
7,20,5.6254,338,0,0
12,20,5.6274,339,0,0
9,20,5.6732,340,0,0
12,20,5.6796,341,0,0
8,20,5.7254,342,0,0
12,20,5.7290,343,0,0
7,20,5.7748,344,0,0
9,20,5.7767,345,0,0
11,20,5.7832,346,0,0
11,20,5.8061,347,0,0
8,20,5.8290,348,0,0
11,20,5.8325,349,0,0
11,20,5.8554,350,0,0
9,20,5.8783,351,0,0
10,20,5.8848,352,0,0
12,20,5.8976,353,0,0
8,20,5.9434,354,0,0
9,20,5.9470,355,0,0
7,20,5.9534,356,0,0
7,20,5.9554,357,0,0
7,20,5.9574,358,0,0
8,20,5.9593,359,0,0
7,20,5.9629,360,0,0
12,20,5.9649,361,0,0
8,20,6.0107,362,0,0
8,20,6.0142,363,0,0
8,20,6.0178,364,0,0
8,20,6.0214,365,0,0
7,20,6.0250,366,0,0
11,20,6.0269,367,0,0
8,20,6.0498,368,0,0
10,20,6.0534,369,0,0
9,20,6.0663,370,0,0
10,20,6.0727,371,0,0
8,20,6.0856,372,0,0
8,20,6.0892,373,0,0
9,20,6.0927,374,0,0
12,20,6.0992,375,0,0
8,20,6.1450,376,0,0
9,20,6.1485,377,0,0
9,20,6.1550,378,0,0
12,20,6.1614,379,0,0
12,20,6.2072,380,0,0
9,20,6.2530,381,0,0
9,20,6.2594,382,0,0
12,20,6.2659,383,0,0
10,20,6.3117,384,0,0
11,20,6.3245,385,0,0
7,20,6.3474,386,0,0
12,20,6.3494,387,0,0
8,20,6.3952,388,0,0
9,20,6.3988,389,0,0
8,20,6.4052,390,0,0
10,20,6.4088,391,0,0
9,20,6.4216,392,0,0
10,20,6.4281,393,0,0
7,20,6.4410,394,0,0
11,20,6.4429,395,0,0
12,20,6.4658,396,0,0
7,20,6.5116,397,0,0
8,20,6.5136,398,0,0
9,20,6.5171,399,0,0
12,20,6.5236,400,0,0
7,20,6.5694,401,0,0
9,20,6.5713,402,0,0
10,20,6.5778,403,0,0
12,20,6.5906,404,0,0
10,20,6.6364,405,0,0
8,20,6.6493,406,0,0
8,20,6.6529,407,0,0
9,20,6.6565,408,0,0
11,20,6.6629,409,0,0
12,20,6.6858,410,0,0
11,20,6.7316,411,0,0
10,20,6.7545,412,0,0
7,20,6.7674,413,0,0
12,20,6.7693,414,0,0
8,20,6.8151,415,0,0
10,20,6.8187,416,0,0
11,20,6.8316,417,0,0
8,20,6.8545,418,0,0
9,20,6.8580,419,0,0
12,20,6.8645,420,0,0
7,20,6.9103,421,0,0
12,20,6.9122,422,0,0
7,20,6.9580,423,0,0
7,20,6.9600,424,0,0
10,20,6.9620,425,0,0
10,20,6.9748,426,0,0
10,20,6.9877,427,0,0
9,20,7.0006,428,0,0
9,20,7.0070,429,0,0
9,20,7.0134,430,0,0
9,20,7.0199,431,0,0
8,20,7.0263,432,0,0
10,20,7.0299,433,0,0
7,20,7.0428,434,0,0
12,20,7.0447,435,0,0
9,20,7.0905,436,0,0
8,20,7.0970,437,0,0
7,20,7.1005,438,0,0
11,20,7.1025,439,0,0
10,20,7.1254,440,0,0
10,20,7.1383,441,0,0
8,20,7.1511,442,0,0
10,20,7.1547,443,0,0
9,20,7.1676,444,0,0
9,20,7.1740,445,0,0
9,20,7.1804,446,0,0
8,20,7.1869,447,0,0
8,20,7.1905,448,0,0
10,20,7.1940,449,0,0
8,20,7.2069,450,0,0
8,20,7.2105,451,0,0
8,20,7.2140,452,0,0
8,20,7.2176,453,0,0
9,20,7.2212,454,0,0
12,20,7.2276,455,0,0
7,20,7.2734,456,0,0
11,20,7.2754,457,0,0
9,20,7.2983,458,0,0
8,20,7.3047,459,0,0
10,20,7.3083,460,0,0
10,20,7.3212,461,0,0
7,20,7.3340,462,0,0
8,20,7.3360,463,0,0
8,20,7.3396,464,0,0
10,20,7.3431,465,0,0
11,20,7.3560,466,0,0
10,20,7.3789,467,0,0
12,20,7.3918,468,0,0
11,20,7.4376,469,0,0
11,20,7.4605,470,0,0
7,20,7.4834,471,0,0
7,20,7.4853,472,0,0
10,20,7.4873,473,0,0
9,20,7.5002,474,0,0
10,20,7.5066,475,0,0
10,20,7.5195,476,0,0
7,20,7.5324,477,0,0
12,20,7.5343,478,0,0
8,20,7.5801,479,0,0
8,20,7.5837,480,0,0
11,20,7.5873,481,0,0
8,20,7.6102,482,0,0
11,20,7.6137,483,0,0
12,20,7.6366,484,0,0
9,20,7.6824,485,0,0
8,20,7.6889,486,0,0
7,20,7.6924,487,0,0
11,20,7.6944,488,0,0
9,20,7.7173,489,0,0
8,20,7.7237,490,0,0
10,20,7.7273,491,0,0
12,20,7.7402,492,0,0
12,20,7.7860,493,0,0
8,20,7.8318,494,0,0
11,20,7.8353,495,0,0
7,20,7.8582,496,0,0
7,20,7.8602,497,0,0
9,20,7.8622,498,0,0
11,20,7.8686,499,0,0
8,20,7.8915,500,0,0
8,20,7.8951,501,0,0
12,20,7.8986,502,0,0
11,20,7.9444,503,0,0
9,20,7.9673,504,0,0
9,20,7.9738,505,0,0
11,20,7.9802,506,0,0
10,20,8.0031,507,0,0
12,20,8.0160,508,0,0
11,20,8.0618,509,0,0
7,20,8.0847,510,0,0
8,20,8.0866,511,0,0
9,20,8.0902,512,0,0
8,20,8.0966,513,0,0
10,20,8.1002,514,0,0
9,20,8.1131,515,0,0
7,20,8.1195,516,0,0
10,20,8.1215,517,0,0
9,20,8.1344,518,0,0
7,20,8.1408,519,0,0
10,20,8.1428,520,0,0
8,20,8.1556,521,0,0
7,20,8.1592,522,0,0
9,20,8.1612,523,0,0
11,20,8.1676,524,0,0
10,20,8.1905,525,0,0
10,20,8.2034,526,0,0
11,20,8.2162,527,0,0
8,20,8.2391,528,0,0
7,20,8.2427,529,0,0
12,20,8.2447,530,0,0
10,20,8.2905,531,0,0
7,20,8.3034,532,0,0
8,20,8.3053,533,0,0
11,20,8.3089,534,0,0
11,20,8.3318,535,0,0
11,20,8.3547,536,0,0
12,20,8.3776,537,0,0
10,20,8.4234,538,0,0
8,20,8.4362,539,0,0
7,20,8.4398,540,0,0
7,20,8.4418,541,0,0
9,20,8.4438,542,0,0
7,20,8.4502,543,0,0
10,20,8.4522,544,0,0
7,20,8.4650,545,0,0
8,20,8.4670,546,0,0
9,20,8.4706,547,0,0
12,20,8.4770,548,0,0
12,20,8.5228,549,0,0
8,20,8.5686,550,0,0
8,20,8.5722,551,0,0
7,20,8.5757,552,0,0
7,20,8.5777,553,0,0
7,20,8.5797,554,0,0
8,20,8.5816,555,0,0
8,20,8.5852,556,0,0
8,20,8.5888,557,0,0
12,20,8.5923,558,0,0
11,20,8.6381,559,0,0
11,20,8.6610,560,0,0
12,20,8.6839,561,0,0
10,20,8.7297,562,0,0
8,20,8.7426,563,0,0
10,20,8.7462,564,0,0
10,20,8.7590,565,0,0
11,20,8.7719,566,0,0
9,20,8.7948,567,0,0
12,20,8.8013,568,0,0
11,20,8.8470,569,0,0
8,20,8.8699,570,0,0
11,20,8.8735,571,0,0
11,20,8.8964,572,0,0
7,20,8.9193,573,0,0
10,20,8.9213,574,0,0
9,20,8.9342,575,0,0
10,20,8.9406,576,0,0
10,20,8.9535,577,0,0
12,20,8.9663,578,0,0
11,20,9.0121,579,0,0
8,20,9.0350,580,0,0
10,20,9.0386,581,0,0
12,20,9.0515,582,0,0
9,20,9.0973,583,0,0
9,20,9.1037,584,0,0
11,20,9.1101,585,0,0
8,20,9.1330,586,0,0
11,20,9.1366,587,0,0
12,20,9.1595,588,0,0
8,20,9.2053,589,0,0
10,20,9.2089,590,0,0
11,20,9.2217,591,0,0
8,20,9.2446,592,0,0
11,20,9.2482,593,0,0
8,20,9.2711,594,0,0
9,20,9.2747,595,0,0
9,20,9.2811,596,0,0
8,20,9.2876,597,0,0
9,20,9.2911,598,0,0
11,20,9.2976,599,0,0
8,20,9.3205,600,0,0
10,20,9.3240,601,0,0
10,20,9.3369,602,0,0
10,20,9.3498,603,0,0
11,20,9.3626,604,0,0
8,20,9.3855,605,0,0
10,20,9.3891,606,0,0
8,20,9.4020,607,0,0
12,20,9.4056,608,0,0
9,20,9.4514,609,0,0
7,20,9.4578,610,0,0
9,20,9.4598,611,0,0
7,20,9.4662,612,0,0
7,20,9.4682,613,0,0
12,20,9.4701,614,0,0
9,20,9.5159,615,0,0
8,20,9.5224,616,0,0
9,20,9.5259,617,0,0
10,20,9.5324,618,0,0
12,20,9.5452,619,0,0
12,20,9.5910,620,0,0
12,20,9.6368,621,0,0
9,20,9.6826,622,0,0
9,20,9.6891,623,0,0
8,20,9.6955,624,0,0
9,20,9.6991,625,0,0
10,20,9.7055,626,0,0
8,20,9.7184,627,0,0
7,20,9.7219,628,0,0
9,20,9.7239,629,0,0
7,20,9.7303,630,0,0
9,20,9.7323,631,0,0
10,20,9.7387,632,0,0
10,20,9.7516,633,0,0
10,20,9.7645,634,0,0
9,20,9.7774,635,0,0
7,20,9.7838,636,0,0
11,20,9.7858,637,0,0
11,20,9.8087,638,0,0
11,20,9.8316,639,0,0
10,20,9.8545,640,0,0
9,20,9.8673,641,0,0
8,20,9.8738,642,0,0
12,20,9.8773,643,0,0
11,20,9.9231,644,0,0
7,20,9.9460,645,0,0
10,20,9.9480,646,0,0
12,20,9.9609,647,0,0
9,20,10.0067,648,0,0
8,20,10.0131,649,0,0
9,20,10.0167,650,0,0
8,20,10.0231,651,0,0
11,20,10.0267,652,0,0
10,20,10.0496,653,0,0
10,20,10.0624,654,0,0
8,20,10.0753,655,0,0
10,20,10.0789,656,0,0
12,20,10.0918,657,0,0
12,20,10.1376,658,0,0
8,20,10.1834,659,0,0
7,20,10.1869,660,0,0
7,20,10.1889,661,0,0
11,20,10.1909,662,0,0
10,20,10.2138,663,0,0
10,20,10.2266,664,0,0
9,20,10.2395,665,0,0
8,20,10.2459,666,0,0
7,20,10.2495,667,0,0
11,20,10.2515,668,0,0
11,20,10.2744,669,0,0
8,20,10.2973,670,0,0
10,20,10.3008,671,0,0
12,20,10.3137,672,0,0
11,20,10.3595,673,0,0
10,20,10.3824,674,0,0
9,20,10.3953,675,0,0
9,20,10.4017,676,0,0
10,20,10.4081,677,0,0
11,20,10.4210,678,0,0
8,20,10.4439,679,0,0
9,20,10.4475,680,0,0
12,20,10.4539,681,0,0
7,20,10.4997,682,0,0
9,20,10.5017,683,0,0
8,20,10.5081,684,0,0
9,20,10.5117,685,0,0
7,20,10.5181,686,0,0
8,20,10.5201,687,0,0
10,20,10.5237,688,0,0
7,20,10.5365,689,0,0
7,20,10.5385,690,0,0
10,20,10.5405,691,0,0
11,20,10.5533,692,0,0
8,20,10.5762,693,0,0
12,20,10.5798,694,0,0
11,20,10.6256,695,0,0
11,20,10.6485,696,0,0
9,20,10.6714,697,0,0
10,20,10.6778,698,0,0
9,20,10.6907,699,0,0
11,20,10.6971,700,0,0
7,20,10.7200,701,0,0
9,20,10.7220,702,0,0
10,20,10.7284,703,0,0
11,20,10.7413,704,0,0
7,20,10.7642,705,0,0
8,20,10.7662,706,0,0
11,20,10.7697,707,0,0
10,20,10.7926,708,0,0
8,20,10.8055,709,0,0
12,20,10.8091,710,0,0
12,20,10.8549,711,0,0
9,20,10.9007,712,0,0
9,20,10.9071,713,0,0
7,20,10.9135,714,0,0
9,20,10.9155,715,0,0
9,20,10.9219,716,0,0
9,20,10.9284,717,0,0
7,20,10.9348,718,0,0
7,20,10.9368,719,0,0
8,20,10.9387,720,0,0
7,20,10.9423,721,0,0
8,20,10.9443,722,0,0
11,20,10.9479,723,0,0
8,20,10.9708,724,0,0
8,20,10.9743,725,0,0
9,20,10.9779,726,0,0
11,20,10.9843,727,0,0
9,20,11.0072,728,0,0
10,20,11.0137,729,0,0
7,20,11.0265,730,0,0
11,20,11.0285,731,0,0
11,20,11.0514,732,0,0
11,20,11.0743,733,0,0
12,20,11.0972,734,0,0
8,20,11.1430,735,0,0
8,20,11.1466,736,0,0
12,20,11.1501,737,0,0
12,20,11.1959,738,0,0
7,20,11.2417,739,0,0
9,20,11.2437,740,0,0
7,20,11.2501,741,0,0
9,20,11.2521,742,0,0
8,20,11.2585,743,0,0
12,20,11.2621,744,0,0
12,20,11.3079,745,0,0
11,20,11.3537,746,0,0
8,20,11.3766,747,0,0
8,20,11.3802,748,0,0
12,20,11.3837,749,0,0
11,20,11.4295,750,0,0
11,20,11.4524,751,0,0
7,20,11.4753,752,0,0
12,20,11.4773,753,0,0
12,20,11.5231,754,0,0
9,20,11.5689,755,0,0
11,20,11.5753,756,0,0
12,20,11.5982,757,0,0
10,20,11.6440,758,0,0
10,20,11.6569,759,0,0
11,20,11.6698,760,0,0
11,20,11.6927,761,0,0
10,20,11.7156,762,0,0
8,20,11.7284,763,0,0
11,20,11.7320,764,0,0
7,20,11.7549,765,0,0
11,20,11.7569,766,0,0
9,20,11.7798,767,0,0
12,20,11.7862,768,0,0
10,20,11.8320,769,0,0
10,20,11.8449,770,0,0
10,20,11.8577,771,0,0
10,20,11.8706,772,0,0
11,20,11.8835,773,0,0
12,20,11.9064,774,0,0
10,20,11.9522,775,0,0
12,20,11.9650,776,0,0
12,20,12.0108,777,0,0
7,20,12.0566,778,0,0
9,20,12.0586,779,0,0
7,20,12.0650,780,0,0
9,20,12.0670,781,0,0
9,20,12.0734,782,0,0
9,20,12.0799,783,0,0
11,20,12.0863,784,0,0
8,20,12.1092,785,0,0
10,20,12.1128,786,0,0
7,20,12.1256,787,0,0
11,20,12.1276,788,0,0
7,20,12.1505,789,0,0
8,20,12.1525,790,0,0
12,20,12.1560,791,0,0
12,20,12.2018,792,0,0
8,20,12.2476,793,0,0
8,20,12.2512,794,0,0
11,20,12.2548,795,0,0
9,20,12.2777,796,0,0
10,20,12.2841,797,0,0
10,20,12.2970,798,0,0
11,20,12.3099,799,0,0
9,20,12.3328,800,0,0
7,20,12.3392,801,0,0
9,20,12.3412,802,0,0
11,20,12.3476,803,0,0
9,20,12.3705,804,0,0
9,20,12.3769,805,0,0
8,20,12.3834,806,0,0
12,20,12.3869,807,0,0
12,20,12.4327,808,0,0
7,20,12.4785,809,0,0
10,20,12.4805,810,0,0
9,20,12.4934,811,0,0
11,20,12.4998,812,0,0
10,20,12.5227,813,0,0
8,20,12.5356,814,0,0
10,20,12.5391,815,0,0
7,20,12.5520,816,0,0
9,20,12.5540,817,0,0
12,20,12.5604,818,0,0
10,20,12.6062,819,0,0
10,20,12.6191,820,0,0
12,20,12.6319,821,0,0
9,20,12.6777,822,0,0
10,20,12.6842,823,0,0
10,20,12.6970,824,0,0
11,20,12.7099,825,0,0
11,20,12.7328,826,0,0
8,20,12.7557,827,0,0
10,20,12.7593,828,0,0
11,20,12.7722,829,0,0
11,20,12.7951,830,0,0
11,20,12.8180,831,0,0
12,20,12.8409,832,0,0
10,20,12.8866,833,0,0
11,20,12.8995,834,0,0
9,20,12.9224,835,0,0
8,20,12.9289,836,0,0
11,20,12.9324,837,0,0
10,20,12.9553,838,0,0
8,20,12.9682,839,0,0
9,20,12.9718,840,0,0
7,20,12.9782,841,0,0
8,20,12.9802,842,0,0
10,20,12.9837,843,0,0
11,20,12.9966,844,0,0
7,20,13.0195,845,0,0
7,20,13.0215,846,0,0
9,20,13.0234,847,0,0
11,20,13.0299,848,0,0
8,20,13.0528,849,0,0
8,20,13.0563,850,0,0
7,20,13.0599,851,0,0
7,20,13.0619,852,0,0
9,20,13.0638,853,0,0
8,20,13.0703,854,0,0
10,20,13.0739,855,0,0
7,20,13.0867,856,0,0
9,20,13.0887,857,0,0
11,20,13.0951,858,0,0
12,20,13.1180,859,0,0
7,20,13.1638,860,0,0
7,20,13.1658,861,0,0
12,20,13.1678,862,0,0
10,20,13.2135,863,0,0
7,20,13.2264,864,0,0
11,20,13.2284,865,0,0
11,20,13.2513,866,0,0
12,20,13.2742,867,0,0
7,20,13.3200,868,0,0
7,20,13.3219,869,0,0
9,20,13.3239,870,0,0
11,20,13.3303,871,0,0
9,20,13.3532,872,0,0
7,20,13.3597,873,0,0
10,20,13.3616,874,0,0
12,20,13.3745,875,0,0
10,20,13.4203,876,0,0
9,20,13.4332,877,0,0
9,20,13.4396,878,0,0
8,20,13.4460,879,0,0
7,20,13.4496,880,0,0
9,20,13.4516,881,0,0
12,20,13.4580,882,0,0
9,20,13.5038,883,0,0
12,20,13.5102,884,0,0
9,20,13.5560,885,0,0
11,20,13.5625,886,0,0
10,20,13.5854,887,0,0
9,20,13.5982,888,0,0
12,20,13.6047,889,0,0
8,20,13.6505,890,0,0
11,20,13.6541,891,0,0
10,20,13.6770,892,0,0
7,20,13.6898,893,0,0
10,20,13.6918,894,0,0
8,20,13.7047,895,0,0
11,20,13.7082,896,0,0
8,20,13.7311,897,0,0
10,20,13.7347,898,0,0
7,20,13.7476,899,0,0
10,20,13.7495,900,0,0
12,20,13.7624,901,0,0
10,20,13.8082,902,0,0
9,20,13.8211,903,0,0
8,20,13.8275,904,0,0
9,20,13.8311,905,0,0
12,20,13.8375,906,0,0
11,20,13.8833,907,0,0
12,20,13.9062,908,0,0
7,20,13.9520,909,0,0
9,20,13.9540,910,0,0
7,20,13.9604,911,0,0
7,20,13.9624,912,0,0
10,20,13.9643,913,0,0
10,20,13.9772,914,0,0
7,20,13.9901,915,0,0
10,20,13.9920,916,0,0
7,20,14.0049,917,0,0
9,20,14.0069,918,0,0
12,20,14.0133,919,0,0
10,20,14.0591,920,0,0
10,20,14.0720,921,0,0
7,20,14.0849,922,0,0
9,20,14.0868,923,0,0
9,20,14.0933,924,0,0
8,20,14.0997,925,0,0
7,20,14.1033,926,0,0
9,20,14.1052,927,0,0
11,20,14.1117,928,0,0
12,20,14.1346,929,0,0
9,20,14.1804,930,0,0
8,20,14.1868,931,0,0
