0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9892
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5793
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
